92.7165251488,99.1958748306
98.5589221123,104.7432048017
97.4543041888,107.9018104929
102.8768204316,105.8196768485
98.1408869834,105.0867399731
97.2149554352,106.5511189276
101.1481048106,93.8865576899
99.9849013395,102.3401882449
95.9568510604,100.7639881102
100.7173012408,102.852558133
91.5363069256,94.2998371455
98.2925011179,103.2459595104
101.8062095406,93.6032127661
100.2127283801,99.0514606453
94.277245945,98.0857330934
101.1804816072,93.852872489
87.0170309527,102.1679413618
105.7513047517,101.6625897629
95.0937073439,101.5572613075
104.7385149458,96.5249897126
105.1652218166,97.5763388909
93.9348138052,104.8742247949
99.9974022661,101.2666026155
95.9161679474,103.5543551722
101.6915156639,95.8046312025
102.4330936275,102.3724064219
98.5997531932,102.9319801412
102.7630730908,101.6641866489
102.9020779921,101.8300038994
101.456884809,99.044194388
96.2021703923,99.7803108588
101.4294823202,103.5060679251
107.9704456236,106.7108073164
90.4431328211,99.0538382177
97.9574458236,94.8873316583
99.437872083,95.1511206603
99.4454683692,91.0373274883
94.958474475,93.1416592651
91.7096607267,96.8418171053
102.5745065276,102.5607186277
97.1916733503,93.1693112929
88.4242473976,101.452459329
104.3787348041,103.2785414549
96.1571655415,99.7569739434
100.9303679076,100.5314150237
109.7903148266,94.9581004639
100.9900466624,101.3642816352
95.2487926896,96.8013731932
102.9152955524,106.2010271841
106.6939449832,106.9172362837
104.0155374792,100.5436775963
106.9415883112,101.4851710637
95.3498956918,99.8246415442
96.9949803974,97.5921604683
101.3307272801,104.4392272007
92.1698641274,99.333294737
90.5377969122,103.2054323679
96.6763786812,102.7035140093
100.9826751366,99.3585123243
98.1431112627,99.6333389175
93.3347210588,108.9520555163
99.0035202816,101.9943045022
96.9804793319,97.0505053412
102.6135065963,100.4760223675
93.594744923,98.6850091509
94.7587228664,99.8348999787
101.6569040884,98.7424617525
90.9763258092,97.0026474177
98.9682360727,99.2760166364
100.4935425996,98.0987393313
97.364215722,100.6724498669
97.9971391016,99.4039141707
105.1665353218,101.1657664071
99.2729185534,97.7809663303
100.2027729772,100.7420595472
104.2965594275,100.4502971579
107.7595853798,94.5706636718
104.5519103924,93.7245685347
99.1314982769,101.0121236861
111.1849847502,102.4243401861
94.9313332475,102.2112671688
106.5871972404,100.3334270473
107.2082672702,98.0323164622
101.6667157701,100.6450494462
94.9080472614,112.3517109181
101.4879674075,104.0164963398
109.1558343589,100.6813113911
101.9242427798,100.6904601203
96.0676331371,98.2618041627
94.1403762058,103.1087989187
101.4208649603,108.5232353832
99.7388931293,97.7952448579
105.4198231132,103.6183226408
100.4934118316,105.1015979179
98.9691552384,98.0407973624
95.1687439028,99.3139521884
106.2184556219,96.3880927462
100.3894646217,93.1871471183
95.1462526563,99.6578628038
99.5722021906,100.0488400048
105.6935778453,97.8908086093
94.2153856022,104.1097522025
104.4719701447,89.5933058125
99.9699671883,103.59154284
90.6185593597,99.5466990096
98.2163690379,98.5536888891
105.3024784925,104.6997734404
101.4959160493,99.6286151868
94.9635959924,104.966955463
104.3694925594,103.317626586
108.8371074031,102.5805730445
102.8512039189,104.9122630096
98.9545402875,97.6882070769
98.2562924664,93.5939545998
99.532385066,101.2059117054
97.1014700398,96.9035215702
96.7698581382,104.189166379
103.5866202995,101.3417656108
90.4711968972,106.908576269
100.0366049449,97.9347090784
95.5748034072,102.5479067203
102.4086305651,98.9804137527
97.8135811457,95.6233911889
101.3743608074,102.8848195287
101.3714060458,94.0399584777
98.2660972958,98.6828999241
95.5494857573,99.0878147776
99.2051968629,96.7641082497
99.4719071517,102.4609638221
93.1664395843,102.2037643945
91.8586835321,96.5455303118
100.4777808881,101.8181957279
102.9252099604,94.6948675361
90.7346508946,93.5609385119
107.7487131572,104.8936032333
94.0162362421,98.4374787044
110.6930702798,94.4972578242
104.1815243833,93.0890760038
101.0099911415,102.1941411394
98.394410457,99.6007315833
91.4622686897,99.4422181101
100.2807824627,101.139594113
104.8266241746,96.3177605638
100.5218610472,108.4590435628
96.6227604925,99.6938387207
104.1540229354,100.4406823526
106.3560198377,97.3775499694
101.1021442237,92.5678597699
91.5177009993,105.7660645335
100.0726886806,102.6858006875
58.0472624833,69.5696491161
41.3387259771,81.6766519185
38.1672751239,72.9988095154
48.7779508092,70.6438743931
45.134081345,75.276996211
50.2274548316,68.0031662821
49.1938413956,76.1228529379
57.3671917675,77.2469170904
44.5361212767,73.6593107547
49.5368125954,73.00061922
44.5203767481,64.7994401197
59.4479913498,75.3925751091
46.8485712209,81.0523229569
48.4061480072,74.6392501505
51.5728580091,80.5892896606
54.7309772344,80.3589440182
49.9503488039,80.3361808417
49.1964621036,80.7731437087
53.1421766292,75.018065143
51.0679299,72.7122623048
49.5851325771,76.6510137516
58.9047596222,72.426717867
44.4618275709,68.4548841539
48.6663573974,82.6400157069
48.6745830158,79.7536235315
40.8865216021,69.4728471298
45.3322484447,80.2824376184
44.4719310831,77.8392034475
46.2868077204,75.5247919953
45.7538191918,78.4495578209
56.0186255302,70.472034615
58.5244629658,78.7932779502
51.3088386058,73.4853471961
57.235190964,72.7586457838
49.9693435379,74.907715515
48.2712248135,75.239514454
52.5149693264,75.2725478153
43.6512577994,77.7514004096
44.8751160893,67.3304493025
48.553422718,78.1549742819
54.9585384551,74.674695241
54.2040122756,75.8702180281
41.1323908012,73.6828081506
46.520914083,76.7645866636
51.5924224457,71.5761018044
51.7608188703,78.4210000945
46.0273424669,78.9049219225
56.8275213294,75.2364131769
49.9362381546,80.735859802
51.7771537128,69.0102092432
48.868390369,74.129562991
45.8887371429,74.6778244135
48.0704038056,66.8328213181
49.7085863122,75.3125661121
48.1356815885,75.1907993462
47.4540297353,75.0649145417
43.7093234181,73.3388699072
43.9549549982,81.1622929139
56.0044122877,77.1823795324
48.3503089506,74.2636002673
59.5020991371,72.1767957215
53.2546531469,72.0410747588
55.4013450474,67.2360710188
48.5176390498,75.5891178988
48.0869500005,84.8136313418
57.2736588763,78.5174891163
51.7625268542,81.1241280499
48.0912535379,72.6235990971
43.5330825334,82.0972048835
48.2763036885,77.3174944119
48.9872160158,77.0014257506
59.3273718351,71.7416886333
47.387833752,78.1212602337
45.1319403837,68.9860477172
50.4657098427,83.1721594035
44.738666044,76.4959247494
49.9706824682,73.7516750484
48.4299921309,70.2364201576
49.0984004309,74.9243610338
55.4940411025,71.2591391648
52.5151558552,72.1988622773
47.5619996753,74.0305862714
49.4533142146,74.0878122317
49.9803615279,85.4566138768
53.0432398481,75.6876163694
45.9475990239,80.6403236972
48.9673264161,77.6963355226
47.3748916178,81.3601877782
48.9779327326,78.9966328582
51.3263626345,75.05272474
44.226447285,72.9080618484
50.9760213695,78.0385422496
51.2591373415,70.3202223487
47.3856334555,76.9129323478
43.1153401329,69.6372796123
50.9333492754,72.1195777362
50.7162953616,70.5738534162
45.6920982554,68.5046213237
53.8773915692,71.8973176065
48.5623467631,76.8542041715
50.4556717503,71.4044762336
46.6915817946,70.7723589858
52.5300181508,79.0424763699
45.4312293904,62.8478908227
48.0612851332,68.9183348548
48.0236799112,73.056111295
50.6948782195,76.6086273381
54.490560562,73.943632134
47.9165367178,80.1789019639
44.658431479,82.127412317
45.3455549084,69.4229998412
60.8670083031,75.272059259
47.767109411,73.7533050513
48.3720803658,81.2388462832
42.6341044946,77.5081384538
56.9396711681,70.9811910862
48.3647826461,78.1517061471
47.427971877,74.9257828649
54.7352774727,68.7590228578
50.2837428464,72.7051584581
49.4447272611,75.5078257775
47.007681246,84.1021933113
51.4125023896,70.4041203999
48.2424985063,70.930786918
46.6494108789,73.3794685013
47.8920737786,70.7987532716
47.6282843608,75.1010106625
46.6520890157,82.5958285838
54.4662650623,75.0444613702
52.1297018676,73.2106067384
49.1906443286,76.1140434476
55.1815432215,73.3233318329
43.0469605668,79.6425587356
62.7226446322,70.9916649278
46.4612807925,80.7644051553
49.0375684123,72.2662063121
49.0133544804,70.5200639112
61.05575747,75.6733931023
57.188017794,73.6277164507
52.827485074,79.2336527726
49.5339695009,74.4098523413
50.4384433144,72.3273427459
35.6860785544,77.4826699165
52.3418596583,75.5242498153
50.2404516123,67.2252724724
41.1866839517,77.5440349984
47.8948156881,76.866998038
54.481695846,82.2845111808
55.3164135263,69.582655857
45.2409725037,83.7035919599
46.0890235065,71.0400941074
56.6998472679,76.6819733025
44.8222184165,72.2507315535
50.3117669549,72.598462126
48.2652968775,84.089215425
47.001586975,77.1718718059
47.7431035999,78.8112804491
52.7356413033,74.8413754733
52.5208633244,79.7993067246
44.3315820859,76.8092073545
40.1874617375,76.2974709065
53.5954677789,74.1963263814
57.4027436957,74.0843020135
46.4544682453,80.0015547416
49.1788256513,77.7112829029
51.6976303181,70.1291767283
46.1996018358,78.6156153816
46.4797973779,83.9594732713
51.7483891575,76.7013962376
50.4012383835,83.7143298975
50.6221687835,70.7875084413
48.6193631392,71.7782570228
48.7332257442,77.3208252106
56.8202000415,85.184805218
54.4948254687,84.6270348264
55.0555725072,73.2715348203
47.4781620306,76.395096601
40.7104433692,80.9218945266
45.4366368695,80.64329708
54.3086069945,81.2846707154
45.422188889,71.2246433832
51.7034517872,75.1085929391
53.4842947379,72.6464482419
45.7055799076,68.2272510658
49.219365143,67.8927611709
48.2010054297,78.8282251125
48.143309358,76.1433873764
42.5072059047,76.8825884314
56.2557748491,74.5334595675
40.8871084026,79.4280404622
53.6397579193,74.6134106703
42.7358129188,63.228283649
47.8008620636,80.614479226
42.2655841501,74.175135166
48.7421027396,77.7493686542
52.7753288462,71.8803920101
45.032335804,73.045641965
57.2446398913,71.1948866532
41.0791299049,65.15754438
42.9766434108,73.3528989828
20.8930662641,124.8181672902
21.9101283724,125.903994353
36.6311714558,127.2552248421
22.8353413656,122.7959866823
21.6124774019,128.8929550326
24.7980472887,126.8632972125
24.5185483162,125.5081702208
27.6228471782,123.0308648615
21.9244746486,121.0514089214
28.5576412961,127.0142935121
33.0192805241,127.4222215264
24.5848057519,125.3247847574
27.91160407,122.7508920062
26.3236612519,123.5757534651
27.3423242218,121.55389795
31.9621008966,125.6346052297
27.5584487033,125.3517558409
25.4052266591,126.6561740998
27.1011393597,126.590921443
22.4296007156,124.6320278179
22.4872817698,124.693456692
30.8305515317,125.1092498382
33.8940359645,125.5363667894
26.723402544,124.2847851513
31.7915761684,123.1429528677
28.2987492475,122.9997950842
26.1677027641,126.0824723344
23.2019675179,125.141270699
21.7547064666,122.8215888666
30.6766631245,124.8561397452
22.0947946454,123.3088546813
21.288498992,123.4633314528
19.7393810257,125.5116861925
27.4702130078,125.0703880342
26.0651163175,127.4799487424
21.0450524097,125.6248502391
26.4575725933,124.6513739392
22.738008672,121.5382955407
25.5516873889,127.7505049992
32.4800501723,121.9101603153
27.9193273742,124.6586268279
21.9709539722,123.8944591835
21.7933265273,124.4301901934
29.125279799,124.2429041411
35.3477494878,126.0517481986
23.5081870452,126.3697899232
21.884854822,125.5491612274
30.5741167605,122.6805775174
25.0470901723,126.4958050263
19.2094653996,126.3628086969
29.721925685,127.7834300712
27.305746595,128.0928196269
27.5019333067,121.5194435328
22.028820335,124.498396195
27.379960213,125.758502954
23.8133570164,126.0634023822
22.4427390367,128.7116153029
15.7853344964,125.7363599731
29.1792995634,127.9209703184
27.7958917761,123.6348018367
20.0344123425,123.9433860995
25.3815557006,125.1894386949
17.0574610999,124.0523808322
19.579828959,126.0345542366
20.0934639892,126.6040063008
33.0888126484,127.8982505756
24.4887962882,126.7884639238
23.9322955242,123.8189708995
21.752760002,121.6193774989
22.3815252902,125.1449277733
20.4179338203,125.5645577724
24.7148054073,124.3680952424
26.0858107423,123.2047496145
26.8792419045,125.659913298
21.1361184371,125.8789609801
22.4865822077,123.7699293989
31.0344158878,123.9118451246
